path,Black_Hair,Blond_Hair,Blurry,Brown_Hair,Gray_Hair,Straight_Hair,Wavy_Hair,Wearing_Hat,Young,Bald,Receding_Hairline,Male,Hair_Stage
1609.jpg,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,1
1612.jpg,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,1
1627.jpg,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1
1639.jpg,1,-1,-1,-1,-1,1,-1,-1,1,-1,-1,1,1
1643.jpg,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,1
1646.jpg,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,1
1648.jpg,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,1
1662.jpg,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,1
1664.jpg,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,1,2
1669.jpg,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,1
1694.jpg,-1,-1,-1,1,-1,-1,-1,-1,1,-1,-1,1,1
1698.jpg,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,2
1702.jpg,-1,-1,-1,1,-1,-1,1,-1,1,-1,-1,1,1
1705.jpg,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1
1711.jpg,-1,-1,-1,1,-1,-1,1,-1,1,-1,-1,1,1
1719.jpg,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,1,2
1726.jpg,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,2
1733.jpg,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,1,2
1740.jpg,1,-1,-1,-1,-1,1,-1,-1,1,-1,-1,1,1
1749.jpg,-1,-1,-1,1,-1,-1,-1,-1,1,-1,-1,1,1
1752.jpg,1,-1,-1,-1,-1,1,-1,-1,1,-1,-1,1,1
1759.jpg,-1,-1,-1,-1,1,1,-1,-1,-1,-1,1,1,1
1778.jpg,1,-1,-1,-1,-1,1,-1,-1,1,-1,-1,1,1
1780.jpg,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,2
1799.jpg,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,1
1802.jpg,1,-1,-1,-1,-1,1,-1,-1,1,-1,-1,1,2
1803.jpg,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,2
1814.jpg,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,2
1815.jpg,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,1
1817.jpg,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,1
1826.jpg,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,2
1830.jpg,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,1,1,1
1835.jpg,-1,-1,-1,-1,1,-1,1,-1,-1,-1,-1,1,1
1841.jpg,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,1
1842.jpg,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,1
1850.jpg,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,2
1851.jpg,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1
1857.jpg,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,1,3
1868.jpg,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,1
1880.jpg,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,2
1885.jpg,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,1
1887.jpg,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,2
1889.jpg,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,1,2
1890.jpg,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,1
1899.jpg,-1,-1,-1,-1,-1,1,-1,-1,1,-1,-1,1,2
1906.jpg,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,2
1908.jpg,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,1
1910.jpg,-1,-1,-1,-1,-1,-1,1,-1,1,-1,-1,1,2
1917.jpg,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,2
1920.jpg,-1,-1,-1,1,-1,-1,-1,-1,1,-1,-1,1,1
1940.jpg,-1,1,-1,-1,-1,-1,1,-1,1,-1,-1,1,1
1946.jpg,1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,2
1948.jpg,1,-1,-1,-1,-1,1,-1,-1,1,-1,-1,1,1
1951.jpg,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1
1952.jpg,1,-1,-1,-1,-1,-1,1,-1,1,-1,-1,1,1
1956.jpg,1,-1,-1,-1,-1,1,-1,-1,1,-1,-1,1,1
1962.jpg,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,2
1966.jpg,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,1,1
1972.jpg,-1,-1,-1,-1,-1,1,-1,-1,1,-1,-1,1,2
1975.jpg,-1,-1,-1,1,-1,-1,-1,-1,1,-1,-1,1,1
1978.jpg,-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,1,1
1980.jpg,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,2
1983.jpg,1,-1,-1,-1,-1,-1,-1,-1,1,-1,1,1,1
1991.jpg,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,2
1995.jpg,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,2
1999.jpg,-1,-1,-1,-1,-1,-1,1,-1,1,-1,-1,1,1
2000.jpg,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,2
2002.jpg,-1,-1,-1,1,-1,-1,-1,-1,1,-1,-1,1,1
2003.jpg,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,1,4
2006.jpg,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,1,2
2025.jpg,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,2
2028.jpg,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,2
2029.jpg,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,1
2044.jpg,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,2
2045.jpg,-1,-1,-1,1,-1,-1,-1,-1,1,-1,-1,1,1
2046.jpg,-1,-1,-1,1,-1,1,1,-1,1,-1,-1,1,1
2051.jpg,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,1
2056.jpg,-1,-1,-1,-1,1,1,-1,-1,-1,-1,1,1,2
2066.jpg,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,2
2070.jpg,-1,-1,-1,-1,-1,-1,1,-1,1,-1,-1,1,1
2076.jpg,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,1,2
2079.jpg,1,-1,-1,-1,-1,-1,1,-1,1,-1,-1,1,1
2084.jpg,-1,-1,-1,1,-1,1,-1,-1,1,-1,-1,1,1
2086.jpg,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,3
2095.jpg,-1,-1,-1,-1,-1,-1,1,-1,1,-1,-1,1,1
2096.jpg,-1,-1,-1,1,-1,-1,-1,-1,1,-1,-1,1,1
2107.jpg,-1,-1,-1,-1,1,1,-1,-1,-1,-1,1,1,2
2116.jpg,-1,-1,-1,1,-1,-1,-1,-1,1,-1,-1,1,2
2121.jpg,1,-1,-1,-1,-1,-1,-1,-1,1,-1,1,1,2
2128.jpg,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,2
2137.jpg,-1,-1,-1,1,-1,-1,-1,-1,1,-1,-1,1,2
2144.jpg,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,2
2147.jpg,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,2
2149.jpg,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,2
2154.jpg,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,2
2166.jpg,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,2
2167.jpg,-1,-1,-1,1,-1,-1,-1,-1,1,-1,-1,1,2
2168.jpg,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,2
2173.jpg,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,2
2182.jpg,-1,-1,-1,-1,1,1,-1,-1,-1,1,1,1,3
2200.jpg,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,1,4
2217.jpg,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,2
2265.jpg,1,-1,-1,-1,-1,-1,-1,-1,1,-1,1,1,2
2274.jpg,-1,-1,-1,1,-1,-1,-1,-1,1,-1,-1,1,2
2282.jpg,-1,-1,-1,-1,-1,1,-1,-1,1,-1,-1,1,2
2296.jpg,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,2
2301.jpg,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,2
2303.jpg,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,1,2
2307.jpg,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,2
2350.jpg,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,2
2362.jpg,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,2
2363.jpg,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,3
2366.jpg,-1,-1,-1,1,-1,-1,-1,-1,1,-1,-1,1,2
2393.jpg,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,2
2396.jpg,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,2
2398.jpg,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,1,2
2399.jpg,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,2
2408.jpg,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,2
2415.jpg,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,1,2
2416.jpg,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,1,1,2
2431.jpg,-1,-1,-1,1,-1,-1,-1,-1,1,-1,-1,1,2
2440.jpg,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,1,3
2452.jpg,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,2
2456.jpg,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,2
2460.jpg,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,1,3
2462.jpg,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,2
2464.jpg,-1,-1,-1,1,-1,-1,-1,-1,1,-1,-1,1,2
2474.jpg,-1,1,-1,-1,-1,-1,1,-1,1,-1,-1,1,2
2476.jpg,-1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,1,2
2485.jpg,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,2
2491.jpg,1,-1,-1,-1,-1,-1,-1,-1,1,-1,1,1,2
2494.jpg,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,2
2499.jpg,-1,-1,-1,1,-1,-1,-1,-1,1,-1,-1,1,2
2504.jpg,-1,-1,-1,1,-1,1,-1,-1,1,-1,-1,1,2
2518.jpg,-1,-1,-1,-1,1,1,-1,-1,-1,1,1,1,3
2531.jpg,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,2
2542.jpg,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,1,4
2555.jpg,-1,-1,-1,1,-1,-1,-1,-1,1,-1,-1,1,2
2567.jpg,1,-1,-1,-1,-1,1,-1,-1,1,-1,-1,1,2
2579.jpg,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,2
2595.jpg,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,2
2598.jpg,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,2
2611.jpg,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,1,2
2615.jpg,-1,1,-1,-1,1,-1,-1,-1,-1,-1,1,1,2
2625.jpg,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,2
2635.jpg,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,2
2645.jpg,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,1,2
2647.jpg,-1,-1,-1,1,-1,-1,1,-1,1,-1,-1,1,2
2651.jpg,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,2
2663.jpg,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,2
2666.jpg,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,2
2669.jpg,1,-1,-1,-1,-1,-1,-1,-1,1,-1,1,1,2
2689.jpg,-1,-1,-1,-1,-1,1,-1,-1,1,-1,-1,1,2
2704.jpg,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,2
2727.jpg,1,-1,-1,-1,-1,-1,-1,-1,1,-1,1,1,2
2739.jpg,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,2
2758.jpg,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,1,2
2760.jpg,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,2
2776.jpg,1,-1,-1,-1,-1,1,-1,-1,1,-1,-1,1,2
2801.jpg,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,2
2810.jpg,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,1,4
2813.jpg,1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,1,2
2832.jpg,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,2
2836.jpg,-1,-1,-1,1,-1,1,-1,-1,1,-1,-1,1,2
2854.jpg,1,-1,-1,-1,-1,-1,1,-1,1,-1,-1,1,2
2857.jpg,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,2
2873.jpg,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,2
2878.jpg,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,2
2881.jpg,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,2
2887.jpg,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,2
2897.jpg,-1,-1,-1,-1,1,1,-1,-1,-1,-1,1,1,2
2905.jpg,1,-1,-1,-1,-1,1,-1,-1,1,-1,-1,1,2
2916.jpg,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,2
2923.jpg,-1,-1,-1,-1,1,1,-1,-1,-1,-1,1,1,2
2930.jpg,1,-1,-1,-1,-1,1,-1,-1,1,-1,-1,1,2
2931.jpg,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,2
2936.jpg,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,2
2950.jpg,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,2
2961.jpg,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,1,2
2972.jpg,1,-1,-1,-1,-1,-1,1,-1,1,-1,-1,1,2
2984.jpg,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,2
2985.jpg,1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,2
2993.jpg,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,2
3012.jpg,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,2
3033.jpg,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,2
3034.jpg,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,2
3071.jpg,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,1,4
3076.jpg,-1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,1,4
3078.jpg,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,2
3081.jpg,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,3
3088.jpg,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,2
3094.jpg,-1,-1,-1,1,-1,-1,-1,-1,1,-1,-1,1,2
3108.jpg,-1,-1,-1,1,-1,-1,1,-1,-1,-1,-1,1,2
3129.jpg,1,-1,-1,-1,-1,-1,1,-1,1,-1,-1,1,2
3132.jpg,1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,2
3180.jpg,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,2
3182.jpg,-1,-1,-1,1,-1,-1,1,-1,1,-1,-1,1,2
3193.jpg,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,2
3195.jpg,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,2
3196.jpg,1,-1,-1,-1,-1,1,-1,-1,1,-1,-1,1,2
3203.jpg,-1,-1,-1,1,-1,-1,1,-1,1,-1,-1,1,2
3206.jpg,1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,1,2
3212.jpg,1,-1,-1,-1,-1,-1,1,-1,1,-1,-1,1,2
3213.jpg,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,2
3217.jpg,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,2
3218.jpg,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,2
3221.jpg,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,2
3225.jpg,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,2
3262.jpg,-1,-1,-1,-1,-1,1,-1,-1,1,-1,-1,1,2
3297.jpg,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,2
3299.jpg,1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,2
3303.jpg,1,-1,-1,-1,-1,-1,1,-1,1,-1,-1,1,2
3327.jpg,1,-1,-1,-1,-1,1,-1,-1,1,-1,-1,1,2
3339.jpg,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,2
3347.jpg,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,1,2
3349.jpg,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,2
3352.jpg,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,2
3361.jpg,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,2
3362.jpg,1,-1,-1,-1,-1,-1,1,-1,1,-1,-1,1,2
3389.jpg,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,3
3405.jpg,1,-1,-1,-1,-1,-1,1,-1,1,-1,-1,1,2
3432.jpg,-1,-1,-1,-1,1,-1,-1,-1,-1,1,1,1,3
3459.jpg,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,1,4
3501.jpg,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,1,4
3531.jpg,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,1,4
3696.jpg,-1,-1,-1,-1,1,-1,-1,-1,-1,1,1,1,3
3782.jpg,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,1,4
3982.jpg,-1,-1,-1,-1,1,-1,-1,-1,-1,1,1,1,3
4004.jpg,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,1,4
4053.jpg,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,1,4
4065.jpg,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,1,4
4122.jpg,-1,-1,-1,-1,1,-1,-1,-1,-1,1,1,1,3
4135.jpg,-1,-1,-1,-1,1,-1,-1,-1,-1,1,1,1,4
4141.jpg,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,3
4601.jpg,-1,-1,-1,-1,1,-1,-1,-1,-1,1,1,1,4
4629.jpg,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,1,4
4648.jpg,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,3
4737.jpg,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,1,4
4765.jpg,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,1,4
4812.jpg,-1,-1,-1,-1,1,-1,-1,-1,-1,1,1,1,3
4949.jpg,-1,-1,-1,-1,1,-1,-1,-1,-1,1,1,1,3
5118.jpg,-1,-1,-1,-1,1,-1,-1,-1,-1,1,1,1,3
5261.jpg,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,4
5321.jpg,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,1,4
5343.jpg,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,1,3
5345.jpg,-1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,1,3
5432.jpg,-1,-1,-1,-1,1,-1,-1,-1,-1,1,1,1,3
5452.jpg,-1,-1,-1,-1,1,-1,-1,-1,-1,1,1,1,4
5494.jpg,-1,-1,-1,-1,1,-1,-1,-1,-1,1,1,1,3
5526.jpg,-1,-1,-1,-1,1,-1,-1,-1,-1,1,1,1,3
5527.jpg,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,1,3
5648.jpg,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,1,4
5695.jpg,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,3
5813.jpg,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,1,3
5941.jpg,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,4
5952.jpg,-1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,1,4
6178.jpg,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,3
6210.jpg,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,1,4
6285.jpg,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,1,4
6307.jpg,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,1,3
6396.jpg,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,1,4
6563.jpg,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,3
6571.jpg,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,4
6632.jpg,-1,-1,-1,-1,1,1,-1,-1,-1,1,1,1,3
6668.jpg,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,1,4
6681.jpg,-1,-1,-1,-1,1,-1,-1,-1,-1,1,1,1,3
6812.jpg,-1,-1,-1,-1,1,-1,-1,-1,-1,1,1,1,3
6829.jpg,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,1,4
6881.jpg,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,1,4
6957.jpg,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,1,4
6977.jpg,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,1,4
6988.jpg,-1,-1,-1,-1,1,-1,-1,-1,-1,1,1,1,3
7163.jpg,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,1,4
7249.jpg,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,1,3
7273.jpg,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,1,4
7292.jpg,-1,-1,-1,-1,1,-1,-1,-1,-1,1,1,1,3
7361.jpg,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,4
7443.jpg,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,1,4
7585.jpg,-1,-1,-1,-1,1,-1,-1,-1,-1,1,1,1,3
7660.jpg,-1,-1,-1,-1,1,-1,-1,-1,-1,1,1,1,3
7697.jpg,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,1,4
7708.jpg,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,1,4
7714.jpg,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,1,4
7752.jpg,-1,-1,-1,-1,1,-1,-1,-1,-1,1,1,1,3
7852.jpg,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,1,4
7863.jpg,-1,-1,-1,-1,1,-1,-1,-1,-1,1,1,1,4
7945.jpg,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,1,4
7953.jpg,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,1,4
7955.jpg,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,1,3
8082.jpg,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,4
8118.jpg,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,3
8152.jpg,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,1,4
8188.jpg,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,1,4
8259.jpg,-1,-1,-1,-1,1,1,-1,-1,-1,1,1,1,3
8318.jpg,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,1,4
8329.jpg,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,1,4
8396.jpg,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,1,4
8445.jpg,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,3
8449.jpg,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,1,4
8463.jpg,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,1,3
8470.jpg,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,1,3
8567.jpg,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,1,4
8600.jpg,-1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,1,3
8669.jpg,-1,-1,-1,-1,-1,-1,-1,1,-1,1,-1,1,4
8682.jpg,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,4
8690.jpg,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,1,4
8711.jpg,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,3
8765.jpg,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,4
8853.jpg,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,3
8882.jpg,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,1,4
8945.jpg,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,1,4
8983.jpg,-1,-1,-1,-1,1,-1,-1,-1,-1,1,1,1,3
9003.jpg,-1,-1,-1,-1,1,-1,-1,-1,-1,1,1,1,3
9079.jpg,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,3
9151.jpg,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,1,4
9155.jpg,-1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,1,3
9202.jpg,-1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,1,3
9314.jpg,-1,-1,-1,-1,1,-1,-1,-1,-1,1,1,1,3
9331.jpg,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,4
9368.jpg,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,1,4
9392.jpg,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,1,4
9588.jpg,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,4
9595.jpg,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,1,4
9676.jpg,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,4
9901.jpg,-1,-1,-1,-1,1,-1,-1,-1,-1,1,1,1,3
9932.jpg,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,3
9947.jpg,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,1,4
10011.jpg,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,4
10048.jpg,-1,-1,-1,-1,1,-1,-1,-1,-1,1,1,1,3
